timestamp,lat,lon,pm25,pm10,aqi,city
2026-02-27 14:30:00,19.5204182,75.988183,25.96,29.35,3,Ghansawangi
2026-02-27 15:30:00,19.5204182,75.988183,26.57,29.91,3,Ghansawangi
2026-02-27 16:30:00,19.5204182,75.988183,26.64,29.94,3,Ghansawangi
2026-02-27 17:30:00,19.5204182,75.988183,26.49,29.79,3,Ghansawangi
2026-02-27 18:30:00,19.5204182,75.988183,26.93,30.83,3,Ghansawangi
2026-02-27 19:30:00,19.5204182,75.988183,28.05,33.14,3,Ghansawangi
2026-02-27 20:30:00,19.5204182,75.988183,29.25,35.43,3,Ghansawangi
2026-02-27 21:30:00,19.5204182,75.988183,30.16,36.97,3,Ghansawangi
2026-02-27 22:30:00,19.5204182,75.988183,31.27,38.29,3,Ghansawangi
2026-02-27 23:30:00,19.5204182,75.988183,31.88,38.71,3,Ghansawangi
2026-02-28 00:30:00,19.5204182,75.988183,31.13,37.53,3,Ghansawangi
2026-02-28 01:30:00,19.5204182,75.988183,31.89,38.67,3,Ghansawangi
2026-02-28 02:30:00,19.5204182,75.988183,32.38,39.51,3,Ghansawangi
2026-02-28 03:30:00,19.5204182,75.988183,32.44,39.81,3,Ghansawangi
2026-02-28 04:30:00,19.5204182,75.988183,32.59,40.23,3,Ghansawangi
2026-02-28 05:30:00,19.5204182,75.988183,32.79,40.73,3,Ghansawangi
2026-02-28 06:30:00,19.5204182,75.988183,32.47,40.82,3,Ghansawangi
2026-02-28 07:30:00,19.5204182,75.988183,31.92,41.14,3,Ghansawangi
2026-02-28 08:30:00,19.5204182,75.988183,31.1,41.2,3,Ghansawangi
2026-02-28 09:30:00,19.5204182,75.988183,27.97,38.13,3,Ghansawangi
2026-02-28 10:30:00,19.5204182,75.988183,27.7,37.73,3,Ghansawangi
2026-02-28 11:30:00,19.5204182,75.988183,31.39,41.25,3,Ghansawangi
2026-02-28 12:30:00,19.5204182,75.988183,22.73,28.58,3,Ghansawangi
2026-02-28 13:30:00,19.5204182,75.988183,23.95,28.59,3,Ghansawangi
2026-02-28 14:30:00,19.5204182,75.988183,26.87,31.38,3,Ghansawangi
2026-02-28 15:30:00,19.5204182,75.988183,29.24,33.75,3,Ghansawangi
2026-02-28 16:30:00,19.5204182,75.988183,30.2,34.66,3,Ghansawangi
2026-02-28 17:30:00,19.5204182,75.988183,30.43,34.84,3,Ghansawangi
2026-02-28 18:30:00,19.5204182,75.988183,30.98,35.88,3,Ghansawangi
2026-02-28 19:30:00,19.5204182,75.988183,32.09,38.05,3,Ghansawangi
2026-02-28 20:30:00,19.5204182,75.988183,33.03,39.94,3,Ghansawangi
2026-02-28 21:30:00,19.5204182,75.988183,33.37,40.76,3,Ghansawangi
2026-02-28 22:30:00,19.5204182,75.988183,33.9,41.48,3,Ghansawangi
2026-02-28 23:30:00,19.5204182,75.988183,34.44,41.92,3,Ghansawangi
2026-03-01 00:30:00,19.5204182,75.988183,34.23,41.65,3,Ghansawangi
2026-03-01 01:30:00,19.5204182,75.988183,34.21,41.65,3,Ghansawangi
2026-03-01 02:30:00,19.5204182,75.988183,33.57,40.99,3,Ghansawangi
2026-03-01 03:30:00,19.5204182,75.988183,30.11,37.78,3,Ghansawangi
2026-03-01 04:30:00,19.5204182,75.988183,28.64,36.4,3,Ghansawangi
2026-03-01 05:30:00,19.5204182,75.988183,27.84,35.72,3,Ghansawangi
2026-03-02 06:30:00,19.5204182,75.988183,44.6,53.66,3,Ghansawangi
2026-03-02 07:30:00,19.5204182,75.988183,43.76,53.68,3,Ghansawangi
2026-03-02 08:30:00,19.5204182,75.988183,42.39,53.1,3,Ghansawangi
2026-03-02 09:30:00,19.5204182,75.988183,40.16,51.36,3,Ghansawangi
2026-03-02 10:30:00,19.5204182,75.988183,41.32,52.61,3,Ghansawangi
2026-03-02 11:30:00,19.5204182,75.988183,46.72,57.89,3,Ghansawangi
2026-03-02 12:30:00,19.5204182,75.988183,45.01,54.04,3,Ghansawangi
2026-03-02 13:30:00,19.5204182,75.988183,46.68,54.57,3,Ghansawangi
2026-03-02 14:30:00,19.5204182,75.988183,48.63,56.2,3,Ghansawangi
2026-03-02 15:30:00,19.5204182,75.988183,50.41,57.95,4,Ghansawangi
2026-03-02 16:30:00,19.5204182,75.988183,51.06,58.56,4,Ghansawangi
2026-03-02 17:30:00,19.5204182,75.988183,51.17,58.68,4,Ghansawangi
2026-03-02 18:30:00,19.5204182,75.988183,51.86,59.84,4,Ghansawangi
2026-03-02 19:30:00,19.5204182,75.988183,53.12,62.03,4,Ghansawangi
2026-03-02 20:30:00,19.5204182,75.988183,54.17,63.92,4,Ghansawangi
2026-03-02 21:30:00,19.5204182,75.988183,54.1,64.18,4,Ghansawangi
2026-03-02 22:30:00,19.5204182,75.988183,54.4,64.55,4,Ghansawangi
2026-03-02 23:30:00,19.5204182,75.988183,54.2,63.97,4,Ghansawangi
2026-03-03 00:30:00,19.5204182,75.988183,53.13,62.21,4,Ghansawangi
2026-03-03 01:30:00,19.5204182,75.988183,52.74,61.54,4,Ghansawangi
2026-03-03 02:30:00,19.5204182,75.988183,52.34,61.17,4,Ghansawangi
2026-03-03 03:30:00,19.5204182,75.988183,51.35,60.36,4,Ghansawangi
2026-03-03 04:30:00,19.5204182,75.988183,50.82,60.04,4,Ghansawangi
2026-03-03 05:30:00,19.5204182,75.988183,50.58,60.08,4,Ghansawangi
2026-03-03 06:30:00,19.5204182,75.988183,50.54,60.61,4,Ghansawangi
2026-03-03 07:30:00,19.5204182,75.988183,50.56,61.78,4,Ghansawangi
2026-03-03 08:30:00,19.5204182,75.988183,50.42,62.84,4,Ghansawangi
2026-03-03 09:30:00,19.5204182,75.988183,49.52,63.02,3,Ghansawangi
2026-03-03 10:30:00,19.5204182,75.988183,51.23,65.06,4,Ghansawangi
2026-03-03 11:30:00,19.5204182,75.988183,57.11,70.88,4,Ghansawangi
2026-03-03 12:30:00,19.5204182,75.988183,49.37,62.34,3,Ghansawangi
2026-03-03 13:30:00,19.5204182,75.988183,45.54,57.43,3,Ghansawangi
2026-03-03 14:30:00,19.5204182,75.988183,44.42,55.95,3,Ghansawangi
2026-03-03 15:30:00,19.5204182,75.988183,43.97,55.52,4,Ghansawangi
2026-03-03 16:30:00,19.5204182,75.988183,43.23,54.9,4,Ghansawangi
2026-03-03 17:30:00,19.5204182,75.988183,42.53,54.45,3,Ghansawangi
2026-03-03 18:30:00,19.5204182,75.988183,42.52,54.84,3,Ghansawangi
2026-03-03 19:30:00,19.5204182,75.988183,43.28,56.19,3,Ghansawangi
2026-03-03 20:30:00,19.5204182,75.988183,44.17,57.64,3,Ghansawangi
2026-03-03 21:30:00,19.5204182,75.988183,44.45,58.16,3,Ghansawangi
2026-03-03 22:30:00,19.5204182,75.988183,45.56,59.71,3,Ghansawangi
2026-03-03 23:30:00,19.5204182,75.988183,46.47,60.82,3,Ghansawangi
2026-03-04 00:30:00,19.5204182,75.988183,46.58,60.65,3,Ghansawangi
2026-03-04 01:30:00,19.5204182,75.988183,47.05,61.08,3,Ghansawangi
2026-03-04 02:30:00,19.5204182,75.988183,47.35,61.5,3,Ghansawangi
2026-03-04 03:30:00,19.5204182,75.988183,47.05,61.43,3,Ghansawangi
2026-03-04 04:30:00,19.5204182,75.988183,47.14,61.54,3,Ghansawangi
2026-03-04 05:30:00,19.5204182,75.988183,47.4,61.9,3,Ghansawangi
2026-03-05 06:30:00,19.5204182,75.988183,51.62,71.34,4,Ghansawangi
2026-03-05 07:30:00,19.5204182,75.988183,52.08,73.22,4,Ghansawangi
2026-03-05 08:30:00,19.5204182,75.988183,52.52,75.3,4,Ghansawangi
2026-03-05 09:30:00,19.5204182,75.988183,52.7,78.07,4,Ghansawangi
2026-03-05 10:30:00,19.5204182,75.988183,55.72,81.67,4,Ghansawangi
2026-03-05 11:30:00,19.5204182,75.988183,62.68,88.84,4,Ghansawangi
2026-03-05 12:30:00,19.5204182,75.988183,46.19,73.05,3,Ghansawangi
2026-03-05 13:30:00,19.5204182,75.988183,39.62,63.65,3,Ghansawangi
2026-03-05 14:30:00,19.5204182,75.988183,38.21,61.48,3,Ghansawangi
2026-03-05 15:30:00,19.5204182,75.988183,38.36,61.83,3,Ghansawangi
2026-03-05 16:30:00,19.5204182,75.988183,38.91,62.82,3,Ghansawangi
2026-03-05 17:30:00,19.5204182,75.988183,39.3,63.64,3,Ghansawangi
2026-03-05 18:30:00,19.5204182,75.988183,40.07,64.11,3,Ghansawangi
2026-03-05 19:30:00,19.5204182,75.988183,41.44,64.81,3,Ghansawangi
2026-03-05 20:30:00,19.5204182,75.988183,42.75,65.44,3,Ghansawangi
2026-03-05 21:30:00,19.5204182,75.988183,43.15,64.6,3,Ghansawangi
2026-03-05 22:30:00,19.5204182,75.988183,43.95,64.54,3,Ghansawangi
2026-03-05 23:30:00,19.5204182,75.988183,44.52,64.55,3,Ghansawangi
2026-03-06 00:30:00,19.5204182,75.988183,44.56,64.23,3,Ghansawangi
2026-03-06 01:30:00,19.5204182,75.988183,45.37,65.15,3,Ghansawangi
2026-03-06 02:30:00,19.5204182,75.988183,46.56,67.12,3,Ghansawangi
2026-03-06 03:30:00,19.5204182,75.988183,48.02,69.8,3,Ghansawangi
2026-03-06 04:30:00,19.5204182,75.988183,49.95,72.81,3,Ghansawangi
2026-03-06 05:30:00,19.5204182,75.988183,51.82,75.77,4,Ghansawangi
2026-03-06 06:30:00,19.5204182,75.988183,53.12,78.35,4,Ghansawangi
2026-03-06 07:30:00,19.5204182,75.988183,54.21,81.42,4,Ghansawangi
2026-03-06 08:30:00,19.5204182,75.988183,54.54,83.73,4,Ghansawangi
2026-03-06 09:30:00,19.5204182,75.988183,52.82,84.55,4,Ghansawangi
2026-03-06 10:30:00,19.5204182,75.988183,53.8,84.86,4,Ghansawangi
2026-03-06 11:30:00,19.5204182,75.988183,57.27,87.5,4,Ghansawangi
2026-03-06 12:30:00,19.5204182,75.988183,44.36,73.55,3,Ghansawangi
2026-03-06 13:30:00,19.5204182,75.988183,39.28,65.66,3,Ghansawangi
2026-03-06 14:30:00,19.5204182,75.988183,38.65,64.06,3,Ghansawangi
2026-03-06 15:30:00,19.5204182,75.988183,38.86,63.89,3,Ghansawangi
2026-03-06 16:30:00,19.5204182,75.988183,38.96,63.62,3,Ghansawangi
2026-03-06 17:30:00,19.5204182,75.988183,39.21,63.78,3,Ghansawangi
2026-03-06 18:30:00,19.5204182,75.988183,40.49,64.79,3,Ghansawangi
2026-03-06 19:30:00,19.5204182,75.988183,42.85,66.81,3,Ghansawangi
2026-03-06 20:30:00,19.5204182,75.988183,45.27,68.91,3,Ghansawangi
2026-03-06 21:30:00,19.5204182,75.988183,46.65,69.5,3,Ghansawangi
2026-03-06 22:30:00,19.5204182,75.988183,48.58,71.28,3,Ghansawangi
2026-03-06 23:30:00,19.5204182,75.988183,50.14,72.73,4,Ghansawangi
2026-03-07 00:30:00,19.5204182,75.988183,50.7,72.58,4,Ghansawangi
2026-03-07 01:30:00,19.5204182,75.988183,51.4,72.61,4,Ghansawangi
2026-03-07 02:30:00,19.5204182,75.988183,52.08,73.03,4,Ghansawangi
2026-03-07 03:30:00,19.5204182,75.988183,51.94,73.98,4,Ghansawangi
2026-03-07 04:30:00,19.5204182,75.988183,52.29,73.58,4,Ghansawangi
2026-03-07 05:30:00,19.5204182,75.988183,52.53,72.94,4,Ghansawangi
2026-03-07 06:30:00,19.5204182,75.988183,52.29,72.01,4,Ghansawangi
2026-03-07 07:30:00,19.5204182,75.988183,51.99,71.91,4,Ghansawangi
2026-03-07 08:30:00,19.5204182,75.988183,51.36,71.86,4,Ghansawangi
2026-03-07 09:30:00,19.5204182,75.988183,50.12,71.36,4,Ghansawangi
2026-03-07 10:30:00,19.5204182,75.988183,51.61,72.2,4,Ghansawangi
2026-03-07 11:30:00,19.5204182,75.988183,55.78,75.72,4,Ghansawangi
2026-03-07 12:30:00,19.5204182,75.988183,41.21,61.24,4,Ghansawangi
2026-03-07 13:30:00,19.5204182,75.988183,36.08,54.96,4,Ghansawangi
2026-03-07 14:30:00,19.5204182,75.988183,34.8,52.96,3,Ghansawangi
2026-03-07 15:30:00,19.5204182,75.988183,34.79,52.77,4,Ghansawangi
2026-03-07 16:30:00,19.5204182,75.988183,35.01,52.86,4,Ghansawangi
2026-03-07 17:30:00,19.5204182,75.988183,35.31,53.17,4,Ghansawangi
2026-03-07 18:30:00,19.5204182,75.988183,36.31,53.84,3,Ghansawangi
2026-03-07 19:30:00,19.5204182,75.988183,37.98,55.03,3,Ghansawangi
2026-03-07 20:30:00,19.5204182,75.988183,39.6,56.25,3,Ghansawangi
2026-03-07 21:30:00,19.5204182,75.988183,40.46,56.31,3,Ghansawangi
2026-03-07 22:30:00,19.5204182,75.988183,41.94,57.53,3,Ghansawangi
2026-03-07 23:30:00,19.5204182,75.988183,43.21,58.7,3,Ghansawangi
2026-03-08 00:30:00,19.5204182,75.988183,43.7,58.63,3,Ghansawangi
2026-03-08 01:30:00,19.5204182,75.988183,44.32,58.64,3,Ghansawangi
2026-03-08 02:30:00,19.5204182,75.988183,44.84,58.87,3,Ghansawangi
2026-03-08 03:30:00,19.5204182,75.988183,44.29,59.28,3,Ghansawangi
2026-03-08 04:30:00,19.5204182,75.988183,44.61,59.64,3,Ghansawangi
2026-03-08 05:30:00,19.5204182,75.988183,45.17,60.28,3,Ghansawangi
2026-03-08 06:30:00,19.5204182,75.988183,45.6,61.05,3,Ghansawangi
2026-03-08 07:30:00,19.5204182,75.988183,46.15,62.56,3,Ghansawangi
2026-03-08 08:30:00,19.5204182,75.988183,46.73,64.25,3,Ghansawangi
2026-03-08 09:30:00,19.5204182,75.988183,47.17,66.55,3,Ghansawangi
2026-03-08 10:30:00,19.5204182,75.988183,50.0,69.53,4,Ghansawangi
2026-03-08 11:30:00,19.5204182,75.988183,55.97,75.32,4,Ghansawangi
2026-03-08 12:30:00,19.5204182,75.988183,44.53,64.72,4,Ghansawangi
2026-03-08 13:30:00,19.5204182,75.988183,38.29,56.4,4,Ghansawangi
2026-03-08 14:30:00,19.5204182,75.988183,36.21,53.23,3,Ghansawangi
2026-03-08 15:30:00,19.5204182,75.988183,35.74,52.54,4,Ghansawangi
2026-03-08 16:30:00,19.5204182,75.988183,35.77,52.69,3,Ghansawangi
2026-03-08 17:30:00,19.5204182,75.988183,36.29,53.71,3,Ghansawangi
2026-03-08 18:30:00,19.5204182,75.988183,37.68,55.54,3,Ghansawangi
2026-03-08 19:30:00,19.5204182,75.988183,39.84,58.06,3,Ghansawangi
2026-03-08 20:30:00,19.5204182,75.988183,41.85,60.33,3,Ghansawangi
2026-03-08 21:30:00,19.5204182,75.988183,42.95,60.96,3,Ghansawangi
2026-03-08 22:30:00,19.5204182,75.988183,44.49,62.13,3,Ghansawangi
2026-03-08 23:30:00,19.5204182,75.988183,45.6,62.76,3,Ghansawangi
2026-03-09 00:30:00,19.5204182,75.988183,45.85,62.23,3,Ghansawangi
2026-03-09 01:30:00,19.5204182,75.988183,46.48,62.46,3,Ghansawangi
2026-03-09 02:30:00,19.5204182,75.988183,46.98,62.63,3,Ghansawangi
2026-03-09 03:30:00,19.5204182,75.988183,46.81,61.98,3,Ghansawangi
2026-03-09 04:30:00,19.5204182,75.988183,46.6,61.27,3,Ghansawangi
2026-03-09 05:30:00,19.5204182,75.988183,46.37,60.71,3,Ghansawangi
2026-03-09 06:30:00,19.5204182,75.988183,45.87,60.24,3,Ghansawangi
2026-03-09 07:30:00,19.5204182,75.988183,45.71,60.75,3,Ghansawangi
2026-03-09 08:30:00,19.5204182,75.988183,45.41,61.16,3,Ghansawangi
2026-03-09 09:30:00,19.5204182,75.988183,43.57,59.66,3,Ghansawangi
2026-03-09 10:30:00,19.5204182,75.988183,46.0,61.84,3,Ghansawangi
2026-03-09 11:30:00,19.5204182,75.988183,53.62,69.07,4,Ghansawangi
2026-03-09 12:30:00,19.5204182,75.988183,39.61,53.87,4,Ghansawangi
2026-03-09 13:30:00,19.5204182,75.988183,35.76,48.73,4,Ghansawangi
2026-03-09 14:30:00,19.5204182,75.988183,35.7,47.8,4,Ghansawangi
2026-03-09 15:30:00,19.5204182,75.988183,36.78,48.25,4,Ghansawangi
2026-03-09 16:30:00,19.5204182,75.988183,38.46,49.45,4,Ghansawangi
2026-03-09 17:30:00,19.5204182,75.988183,40.5,51.17,4,Ghansawangi
2026-03-09 18:30:00,19.5204182,75.988183,43.38,53.85,3,Ghansawangi
2026-03-09 19:30:00,19.5204182,75.988183,47.18,57.86,3,Ghansawangi
2026-03-09 20:30:00,19.5204182,75.988183,51.09,62.14,4,Ghansawangi
2026-03-09 21:30:00,19.5204182,75.988183,54.01,65.11,4,Ghansawangi
2026-03-09 22:30:00,19.5204182,75.988183,57.57,68.78,4,Ghansawangi
2026-03-09 23:30:00,19.5204182,75.988183,60.57,71.63,4,Ghansawangi
2026-03-10 00:30:00,19.5204182,75.988183,62.5,73.0,4,Ghansawangi
2026-03-10 01:30:00,19.5204182,75.988183,65.19,75.37,4,Ghansawangi
2026-03-10 02:30:00,19.5204182,75.988183,68.58,78.67,4,Ghansawangi
2026-03-10 03:30:00,19.5204182,75.988183,71.81,81.84,4,Ghansawangi
2026-03-10 04:30:00,19.5204182,75.988183,75.13,85.18,5,Ghansawangi
2026-03-10 05:30:00,19.5204182,75.988183,78.1,88.28,5,Ghansawangi
2026-03-10 06:30:00,19.5204182,75.988183,79.72,90.34,5,Ghansawangi
2026-03-10 07:30:00,19.5204182,75.988183,80.66,92.35,5,Ghansawangi
2026-03-10 08:30:00,19.5204182,75.988183,79.67,92.26,5,Ghansawangi
2026-03-10 09:30:00,19.5204182,75.988183,75.38,88.15,5,Ghansawangi
2026-03-10 10:30:00,19.5204182,75.988183,75.58,88.31,5,Ghansawangi
2026-03-10 11:30:00,19.5204182,75.988183,79.04,91.55,5,Ghansawangi
2026-03-10 12:30:00,19.5204182,75.988183,70.45,82.2,4,Ghansawangi
2026-03-10 13:30:00,19.5204182,75.988183,66.2,77.01,4,Ghansawangi
2026-03-10 14:30:00,19.5204182,75.988183,65.51,76.0,4,Ghansawangi
2026-03-10 15:30:00,19.5204182,75.988183,65.99,76.4,4,Ghansawangi
2026-03-10 16:30:00,19.5204182,75.988183,64.83,75.01,4,Ghansawangi
2026-03-10 17:30:00,19.5204182,75.988183,64.48,74.65,4,Ghansawangi
2026-03-10 18:30:00,19.5204182,75.988183,65.72,76.06,4,Ghansawangi
2026-03-10 19:30:00,19.5204182,75.988183,68.27,78.96,4,Ghansawangi
2026-03-10 20:30:00,19.5204182,75.988183,70.99,82.07,4,Ghansawangi
2026-03-10 21:30:00,19.5204182,75.988183,72.67,83.8,4,Ghansawangi
2026-03-10 22:30:00,19.5204182,75.988183,75.28,86.63,5,Ghansawangi
2026-03-10 23:30:00,19.5204182,75.988183,77.56,89.0,5,Ghansawangi
2026-03-11 00:30:00,19.5204182,75.988183,78.7,89.83,5,Ghansawangi
2026-03-11 01:30:00,19.5204182,75.988183,80.41,91.41,5,Ghansawangi
2026-03-11 02:30:00,19.5204182,75.988183,81.98,92.95,5,Ghansawangi
2026-03-11 03:30:00,19.5204182,75.988183,82.4,93.23,5,Ghansawangi
2026-03-11 04:30:00,19.5204182,75.988183,82.96,93.71,5,Ghansawangi
2026-03-11 05:30:00,19.5204182,75.988183,83.35,94.24,5,Ghansawangi
2026-03-11 06:30:00,19.5204182,75.988183,82.98,94.41,5,Ghansawangi
2026-03-11 07:30:00,19.5204182,75.988183,82.57,95.26,5,Ghansawangi
2026-03-11 08:30:00,19.5204182,75.988183,80.65,94.35,5,Ghansawangi
2026-03-11 09:30:00,19.5204182,75.988183,70.38,83.5,4,Ghansawangi
2026-03-11 10:30:00,19.5204182,75.988183,67.62,80.22,4,Ghansawangi
2026-03-11 11:30:00,19.5204182,75.988183,69.33,81.44,4,Ghansawangi
2026-03-11 12:30:00,19.5204182,75.988183,62.07,74.61,4,Ghansawangi
2026-03-11 13:30:00,19.5204182,75.988183,58.17,71.48,4,Ghansawangi
2026-03-11 14:30:00,19.5204182,75.988183,56.03,69.48,4,Ghansawangi
2026-03-11 15:30:00,19.5204182,75.988183,55.24,68.87,4,Ghansawangi
2026-03-11 16:30:00,19.5204182,75.988183,54.41,68.05,4,Ghansawangi
2026-03-11 17:30:00,19.5204182,75.988183,54.2,67.94,4,Ghansawangi
2026-03-11 18:30:00,19.5204182,75.988183,55.61,69.6,4,Ghansawangi
2026-03-11 19:30:00,19.5204182,75.988183,58.27,72.86,4,Ghansawangi
2026-03-11 20:30:00,19.5204182,75.988183,60.91,76.26,4,Ghansawangi
2026-03-11 21:30:00,19.5204182,75.988183,62.23,77.74,4,Ghansawangi
2026-03-11 22:30:00,19.5204182,75.988183,64.3,79.85,4,Ghansawangi
2026-03-11 23:30:00,19.5204182,75.988183,65.79,80.99,4,Ghansawangi
2026-03-12 00:30:00,19.5204182,75.988183,66.14,80.69,4,Ghansawangi
2026-03-12 01:30:00,19.5204182,75.988183,66.8,81.24,4,Ghansawangi
2026-03-12 02:30:00,19.5204182,75.988183,67.46,81.95,4,Ghansawangi
2026-03-12 03:30:00,19.5204182,75.988183,68.17,82.68,4,Ghansawangi
2026-03-12 04:30:00,19.5204182,75.988183,69.21,83.78,4,Ghansawangi
2026-03-12 05:30:00,19.5204182,75.988183,70.25,84.92,4,Ghansawangi
2026-03-12 06:30:00,19.5204182,75.988183,70.05,85.02,4,Ghansawangi
2026-03-12 07:30:00,19.5204182,75.988183,70.15,86.12,4,Ghansawangi
2026-03-12 08:30:00,19.5204182,75.988183,70.34,87.16,4,Ghansawangi
2026-03-12 09:30:00,19.5204182,75.988183,67.78,84.09,4,Ghansawangi
2026-03-12 10:30:00,19.5204182,75.988183,69.77,85.65,4,Ghansawangi
2026-03-12 11:30:00,19.5204182,75.988183,77.56,92.92,5,Ghansawangi
2026-03-12 12:30:00,19.5204182,75.988183,60.52,74.78,4,Ghansawangi
2026-03-12 13:30:00,19.5204182,75.988183,54.47,68.87,4,Ghansawangi
2026-03-12 14:30:00,19.5204182,75.988183,51.63,65.96,4,Ghansawangi
2026-03-12 15:30:00,19.5204182,75.988183,49.83,64.13,4,Ghansawangi
2026-03-12 16:30:00,19.5204182,75.988183,47.96,62.08,4,Ghansawangi
2026-03-12 17:30:00,19.5204182,75.988183,45.98,59.93,4,Ghansawangi
2026-03-12 18:30:00,19.5204182,75.988183,45.03,58.96,3,Ghansawangi
2026-03-12 19:30:00,19.5204182,75.988183,45.21,59.28,3,Ghansawangi
2026-03-12 20:30:00,19.5204182,75.988183,45.54,59.67,3,Ghansawangi
2026-03-12 21:30:00,19.5204182,75.988183,45.09,58.8,3,Ghansawangi
2026-03-12 22:30:00,19.5204182,75.988183,45.31,58.93,3,Ghansawangi
2026-03-12 23:30:00,19.5204182,75.988183,45.26,58.72,3,Ghansawangi
2026-03-13 00:30:00,19.5204182,75.988183,44.58,57.49,3,Ghansawangi
2026-03-13 01:30:00,19.5204182,75.988183,44.42,56.98,3,Ghansawangi
2026-03-13 02:30:00,19.5204182,75.988183,44.69,57.07,3,Ghansawangi
2026-03-13 03:30:00,19.5204182,75.988183,44.97,57.01,3,Ghansawangi
2026-03-13 04:30:00,19.5204182,75.988183,45.69,57.28,3,Ghansawangi
2026-03-13 05:30:00,19.5204182,75.988183,46.42,57.76,3,Ghansawangi
2026-03-13 06:30:00,19.5204182,75.988183,46.39,58.0,3,Ghansawangi
2026-03-13 07:30:00,19.5204182,75.988183,46.69,59.62,3,Ghansawangi
2026-03-13 08:30:00,19.5204182,75.988183,47.22,61.51,3,Ghansawangi
2026-03-13 09:30:00,19.5204182,75.988183,46.55,61.8,3,Ghansawangi
2026-03-13 10:30:00,19.5204182,75.988183,50.15,65.36,4,Ghansawangi
2026-03-13 11:30:00,19.5204182,75.988183,59.74,74.79,4,Ghansawangi
2026-03-13 12:30:00,19.5204182,75.988183,53.96,68.55,4,Ghansawangi
2026-03-13 13:30:00,19.5204182,75.988183,50.84,65.01,4,Ghansawangi
2026-03-13 14:30:00,19.5204182,75.988183,50.15,64.05,4,Ghansawangi
2026-03-13 15:30:00,19.5204182,75.988183,50.41,64.3,4,Ghansawangi
2026-03-13 16:30:00,19.5204182,75.988183,50.04,63.75,4,Ghansawangi
2026-03-13 17:30:00,19.5204182,75.988183,49.23,62.69,4,Ghansawangi
2026-03-13 18:30:00,19.5204182,75.988183,49.73,63.37,3,Ghansawangi
2026-03-13 19:30:00,19.5204182,75.988183,51.51,65.88,4,Ghansawangi
2026-03-13 20:30:00,19.5204182,75.988183,53.21,68.24,4,Ghansawangi
2026-03-13 21:30:00,19.5204182,75.988183,53.52,68.67,4,Ghansawangi
2026-03-13 22:30:00,19.5204182,75.988183,53.97,69.01,4,Ghansawangi
2026-03-13 23:30:00,19.5204182,75.988183,53.65,67.97,4,Ghansawangi
2026-03-14 00:30:00,19.5204182,75.988183,52.01,65.09,4,Ghansawangi
2026-03-14 01:30:00,19.5204182,75.988183,51.41,63.5,4,Ghansawangi
2026-03-14 02:30:00,19.5204182,75.988183,51.41,62.92,4,Ghansawangi
2026-03-14 03:30:00,19.5204182,75.988183,50.93,61.89,4,Ghansawangi
2026-03-14 04:30:00,19.5204182,75.988183,50.69,61.0,4,Ghansawangi
2026-03-14 05:30:00,19.5204182,75.988183,50.38,60.3,4,Ghansawangi
2026-03-14 06:30:00,19.5204182,75.988183,49.36,59.48,3,Ghansawangi
2026-03-14 07:30:00,19.5204182,75.988183,48.61,59.6,3,Ghansawangi
2026-03-14 08:30:00,19.5204182,75.988183,47.95,59.73,3,Ghansawangi
2026-03-14 09:30:00,19.5204182,75.988183,45.76,58.14,3,Ghansawangi
2026-03-14 10:30:00,19.5204182,75.988183,48.3,60.7,3,Ghansawangi
2026-03-14 11:30:00,19.5204182,75.988183,55.3,67.62,4,Ghansawangi
2026-03-14 12:30:00,19.5204182,75.988183,50.17,62.04,4,Ghansawangi
2026-03-14 13:30:00,19.5204182,75.988183,48.14,59.58,4,Ghansawangi
2026-03-14 14:30:00,19.5204182,75.988183,47.86,59.02,4,Ghansawangi
2026-03-14 15:30:00,19.5204182,75.988183,48.05,59.09,4,Ghansawangi
2026-03-14 16:30:00,19.5204182,75.988183,47.66,58.55,4,Ghansawangi
2026-03-14 17:30:00,19.5204182,75.988183,47.2,58.01,4,Ghansawangi
2026-03-14 18:30:00,19.5204182,75.988183,47.65,58.61,3,Ghansawangi
2026-03-14 19:30:00,19.5204182,75.988183,49.01,60.5,3,Ghansawangi
2026-03-14 20:30:00,19.5204182,75.988183,50.35,62.4,4,Ghansawangi
2026-03-14 21:30:00,19.5204182,75.988183,50.75,62.9,4,Ghansawangi
2026-03-14 22:30:00,19.5204182,75.988183,51.78,63.75,4,Ghansawangi
2026-03-14 23:30:00,19.5204182,75.988183,52.56,63.79,4,Ghansawangi
2026-03-15 00:30:00,19.5204182,75.988183,52.0,61.99,4,Ghansawangi
2026-03-15 01:30:00,19.5204182,75.988183,51.95,61.0,4,Ghansawangi
2026-03-15 02:30:00,19.5204182,75.988183,51.56,60.14,4,Ghansawangi
2026-03-15 03:30:00,19.5204182,75.988183,50.29,58.87,4,Ghansawangi
2026-03-15 04:30:00,19.5204182,75.988183,49.63,57.83,3,Ghansawangi
2026-03-15 05:30:00,19.5204182,75.988183,49.36,57.25,3,Ghansawangi
2026-03-15 06:30:00,19.5204182,75.988183,49.08,56.89,3,Ghansawangi
2026-03-15 07:30:00,19.5204182,75.988183,48.7,56.9,3,Ghansawangi
2026-03-15 08:30:00,19.5204182,75.988183,47.65,56.35,3,Ghansawangi
2026-03-15 09:30:00,19.5204182,75.988183,46.16,55.29,3,Ghansawangi
